Date,Costs,Volume
12-Aug-21,39.97,"4,453,905.00"
11-Aug-21,39.81,"4,453,905.00"
10-Aug-21,39.76,"4,453,905.00"
9-Aug-21,39.75,"4,453,905.00"
6-Aug-21,39.68,"4,453,905.00"
5-Aug-21,39.35,"4,453,905.00"
4-Aug-21,39.55,"4,453,905.00"
3-Aug-21,39.69,"4,453,905.00"
2-Aug-21,39.48,"4,453,905.00"
30-Jul-21,39.43,"4,453,905.00"
29-Jul-21,39.33,"4,453,905.00"
28-Jul-21,39.21,"4,453,905.00"
27-Jul-21,39.04,"4,453,905.00"
26-Jul-21,39.19,"4,453,905.00"
23-Jul-21,39.28,"4,453,905.00"
22-Jul-21,38.8,"4,453,905.00"
21-Jul-21,39.06,"4,453,905.00"
20-Jul-21,38.77,"4,453,905.00"
19-Jul-21,38.26,"4,453,905.00"
16-Jul-21,38.42,"4,453,905.00"
15-Jul-21,38.62,"4,453,905.00"
14-Jul-21,38.59,"4,453,905.00"
13-Jul-21,38.62,"4,453,905.00"
12-Jul-21,38.64,"4,453,905.00"
9-Jul-21,38.47,"4,453,905.00"
8-Jul-21,38.28,"4,293,905.00"
7-Jul-21,38.44,"4,293,905.00"
6-Jul-21,38.18,"4,293,905.00"
5-Jul-21,38.32,"4,294,682.00"
2-Jul-21,38.45,"4,694,682.00"
1-Jul-21,38.32,"4,694,682.00"
30-Jun-21,40.08,"4,688,124.00"
29-Jun-21,40.13,"4,688,124.00"
28-Jun-21,39.77,"4,688,124.00"
25-Jun-21,39.55,"4,688,124.00"
24-Jun-21,39.53,"4,688,124.00"
23-Jun-21,39.27,"4,688,124.00"
22-Jun-21,39.7,"4,688,124.00"
21-Jun-21,39.4,"4,688,124.00"
18-Jun-21,39.16,"4,688,124.00"
17-Jun-21,39.37,"4,688,124.00"
16-Jun-21,39.1,"4,688,124.00"
15-Jun-21,39.44,"4,688,124.00"
11-Jun-21,39.38,"4,688,124.00"
10-Jun-21,39.1,"4,688,124.00"
9-Jun-21,39.13,"4,688,124.00"
8-Jun-21,39.25,"4,688,124.00"
7-Jun-21,39.19,"4,688,124.00"
4-Jun-21,39.26,"4,848,124.00"
3-Jun-21,39.24,"4,848,124.00"
2-Jun-21,38.97,"4,848,124.00"
1-Jun-21,38.91,"4,848,124.00"
31-May-21,38.86,"4,848,124.00"
28-May-21,39.05,"4,848,124.00"
27-May-21,38.8,"4,848,124.00"
26-May-21,38.68,"4,848,124.00"
25-May-21,38.54,"4,848,124.00"
24-May-21,38.61,"4,848,124.00"
21-May-21,38.44,"4,848,124.00"
20-May-21,38.27,"4,848,124.00"
19-May-21,38.04,"4,848,124.00"
18-May-21,37.92,"4,848,124.00"
17-May-21,38.19,"4,848,124.00"
14-May-21,38.21,"4,848,124.00"
13-May-21,37.86,"4,848,124.00"
12-May-21,37.47,"4,848,124.00"
11-May-21,37.87,"4,848,124.00"
10-May-21,38.2,"4,848,124.00"
7-May-21,38.47,"4,848,124.00"
6-May-21,38.46,"4,848,124.00"
5-May-21,38.28,"4,848,124.00"
4-May-21,38.23,"4,848,124.00"
3-May-21,38.16,"4,848,124.00"
30-Apr-21,38.14,"4,848,124.00"
29-Apr-21,38.4,"4,848,124.00"
28-Apr-21,38.19,"4,848,124.00"
27-Apr-21,38.34,"4,848,124.00"
26-Apr-21,38.19,"4,848,124.00"
23-Apr-21,38.45,"4,848,124.00"
22-Apr-21,38.11,"4,848,124.00"
21-Apr-21,38.22,"4,848,124.00"
20-Apr-21,37.91,"4,848,124.00"
19-Apr-21,38.12,"4,848,124.00"
16-Apr-21,38.44,"4,848,124.00"
15-Apr-21,38.18,"4,848,124.00"
14-Apr-21,37.94,"4,848,124.00"
13-Apr-21,38.45,"4,848,124.00"
12-Apr-21,38.44,"4,848,124.00"
9-Apr-21,38.48,"4,928,124.00"
8-Apr-21,38.24,"4,928,124.00"
7-Apr-21,38.05,"4,928,124.00"
6-Apr-21,37.96,"4,928,124.00"
1-Apr-21,37.83,"4,928,124.00"
31-Mar-21,37.34,"4,928,124.00"
30-Mar-21,37.34,"4,928,124.00"
29-Mar-21,37.15,"5,008,124.00"
26-Mar-21,37.33,"5,008,124.00"
25-Mar-21,36.81,"5,008,124.00"
24-Mar-21,36.35,"5,008,124.00"
23-Mar-21,36.28,"5,008,124.00"
22-Mar-21,36.42,"5,008,124.00"
19-Mar-21,36.21,"5,008,124.00"
18-Mar-21,35.95,"5,008,124.00"
17-Mar-21,36.61,"5,008,124.00"
16-Mar-21,36.29,"5,008,124.00"
15-Mar-21,36.39,"5,008,124.00"
12-Mar-21,36.01,"5,008,124.00"
11-Mar-21,35.91,"5,008,124.00"
10-Mar-21,35.72,"5,008,124.00"
9-Mar-21,35.7,"5,008,124.00"
8-Mar-21,35.26,"5,008,124.00"
5-Mar-21,35.42,"5,008,124.00"
4-Mar-21,34.27,"5,008,124.00"
3-Mar-21,34.92,"5,088,124.00"
2-Mar-21,35.22,"5,088,124.00"
1-Mar-21,35.63,"5,088,124.00"
26-Feb-21,35.05,"5,088,124.00"
25-Feb-21,34.33,"5,088,124.00"
24-Feb-21,35.14,"5,088,124.00"
23-Feb-21,34.87,"5,088,124.00"
22-Feb-21,34.91,"5,088,124.00"
19-Feb-21,35.42,"5,088,124.00"
18-Feb-21,35.68,"5,088,124.00"
17-Feb-21,35.91,"5,088,124.00"
16-Feb-21,35.94,"5,088,124.00"
15-Feb-21,35.97,"5,088,124.00"
12-Feb-21,35.99,"5,088,124.00"
11-Feb-21,35.74,"5,088,124.00"
10-Feb-21,35.6,"5,088,124.00"
9-Feb-21,35.64,"5,088,124.00"
8-Feb-21,35.66,"5,088,124.00"
5-Feb-21,35.42,"5,088,124.00"
4-Feb-21,35.56,"5,088,124.00"
3-Feb-21,35.28,"5,088,124.00"
2-Feb-21,35.53,"5,088,124.00"
1-Feb-21,35.07,"5,088,124.00"
29-Jan-21,34.31,"5,088,124.00"
28-Jan-21,34.86,"5,088,124.00"
27-Jan-21,34.62,"5,088,124.00"
25-Jan-21,35.5,"5,088,124.00"
22-Jan-21,35.44,"5,088,124.00"
21-Jan-21,35.47,"5,088,124.00"
20-Jan-21,35.46,"5,088,124.00"
19-Jan-21,35.4,"5,088,124.00"
18-Jan-21,35.22,"5,088,124.00"
15-Jan-21,35.15,"5,088,124.00"
14-Jan-21,35.18,"5,088,124.00"
13-Jan-21,35.2,"5,168,124.00"
12-Jan-21,35.28,"5,168,124.00"
11-Jan-21,35.27,"5,168,124.00"
8-Jan-21,35.01,"5,168,188.00"
7-Jan-21,35.06,"5,168,188.00"
6-Jan-21,34.44,"5,168,188.00"
5-Jan-21,34.47,"5,167,413.00"
4-Jan-21,34.41,"5,167,413.00"
31-Dec-20,34.39,"5,167,413.00"
30-Dec-20,34.44,"5,167,413.00"
29-Dec-20,34.63,"5,167,413.00"
24-Dec-20,34.64,"5,167,413.00"
23-Dec-20,34.61,"5,247,413.00"
22-Dec-20,34.79,"5,247,413.00"
21-Dec-20,34.66,"5,247,413.00"
18-Dec-20,34.67,"5,247,413.00"
17-Dec-20,34.74,"5,247,413.00"
16-Dec-20,34.73,"5,247,413.00"
15-Dec-20,34.73,"5,247,413.00"
14-Dec-20,34.42,"5,247,413.00"
11-Dec-20,34.32,"5,247,413.00"
10-Dec-20,34.51,"5,247,413.00"
9-Dec-20,34.8,"5,247,413.00"
8-Dec-20,35.21,"5,247,413.00"
7-Dec-20,34.92,"5,247,413.00"
4-Dec-20,35.08,"5,247,413.00"
3-Dec-20,34.71,"5,247,413.00"
2-Dec-20,34.82,"5,247,413.00"
1-Dec-20,34.95,"5,247,413.00"
30-Nov-20,34.57,"5,407,413.00"
27-Nov-20,34.63,"5,407,413.00"
26-Nov-20,34.64,"5,407,413.00"
25-Nov-20,34.73,"5,407,413.00"
24-Nov-20,34.83,"5,407,413.00"
23-Nov-20,34.67,"5,407,413.00"
20-Nov-20,34.33,"5,407,413.00"
19-Nov-20,34.64,"5,407,413.00"
18-Nov-20,34.31,"5,407,413.00"
17-Nov-20,34.64,"5,407,413.00"
16-Nov-20,34.64,"5,407,413.00"
13-Nov-20,34.53,"5,407,413.00"
12-Nov-20,34.07,"5,407,413.00"
11-Nov-20,34.37,"5,407,413.00"
10-Nov-20,34.03,"5,407,413.00"
9-Nov-20,33.78,"5,407,413.00"
6-Nov-20,33.76,"5,407,413.00"
5-Nov-20,33.63,"5,407,413.00"
4-Nov-20,33.54,"5,407,413.00"
3-Nov-20,33,"5,407,413.00"
2-Nov-20,32.88,"5,407,413.00"
30-Oct-20,32.48,"5,887,413.00"
29-Oct-20,32.79,"5,887,413.00"
28-Oct-20,32.44,"5,887,413.00"
27-Oct-20,33.06,"5,887,413.00"
26-Oct-20,33.4,"5,887,413.00"
23-Oct-20,34.03,"5,887,413.00"
22-Oct-20,33.94,"5,887,413.00"
21-Oct-20,33.87,"5,887,413.00"
20-Oct-20,34.2,"5,887,413.00"
19-Oct-20,33.99,"5,887,413.00"
16-Oct-20,34.32,"5,887,413.00"
15-Oct-20,34.33,"5,887,413.00"
14-Oct-20,33.89,"5,887,413.00"
13-Oct-20,34.09,"5,887,413.00"
12-Oct-20,34.02,"5,887,413.00"
9-Oct-20,33.62,"5,887,413.00"
8-Oct-20,33.69,"6,927,413.00"
7-Oct-20,33.5,"6,927,413.00"
6-Oct-20,32.96,"6,927,413.00"
5-Oct-20,33.09,"6,927,413.00"
2-Oct-20,32.54,"6,927,413.00"
1-Oct-20,32.63,"6,927,413.00"
30-Sep-20,32.48,"6,927,413.00"
29-Sep-20,32.63,"6,927,413.00"
28-Sep-20,32.98,"6,927,413.00"
25-Sep-20,32.59,"6,927,413.00"
24-Sep-20,32.22,"6,927,413.00"
23-Sep-20,31.83,"6,927,413.00"
22-Sep-20,31.96,"6,927,413.00"
21-Sep-20,31.68,"6,927,413.00"
18-Sep-20,31.8,"6,927,413.00"
17-Sep-20,32.09,"6,927,413.00"
16-Sep-20,32.11,"6,927,413.00"
15-Sep-20,32.22,"6,927,413.00"
14-Sep-20,32.11,"6,927,413.00"
11-Sep-20,31.76,"6,927,413.00"
10-Sep-20,31.68,"6,927,413.00"
9-Sep-20,32.1,"6,927,413.00"
8-Sep-20,31.8,"6,927,413.00"
7-Sep-20,32.24,"6,927,413.00"
4-Sep-20,32.29,"6,927,413.00"
3-Sep-20,32.37,"6,927,413.00"
2-Sep-20,33.16,"6,927,413.00"
1-Sep-20,32.43,"6,927,413.00"
31-Aug-20,32.27,"6,927,413.00"
28-Aug-20,32.53,"6,927,413.00"
27-Aug-20,32.81,"6,927,413.00"
26-Aug-20,32.88,"6,927,413.00"
25-Aug-20,32.97,"6,927,413.00"
24-Aug-20,32.99,"6,927,413.00"
21-Aug-20,32.8,"6,927,413.00"
20-Aug-20,32.76,"6,927,413.00"
19-Aug-20,32.6,"6,927,413.00"
18-Aug-20,32.65,"6,927,413.00"
17-Aug-20,32.81,"6,927,413.00"
14-Aug-20,32.83,"6,927,413.00"
13-Aug-20,32.84,"6,927,413.00"
12-Aug-20,32.94,"6,927,413.00"
11-Aug-20,32.59,"6,927,413.00"
10-Aug-20,32.68,"6,927,413.00"
7-Aug-20,32.44,"6,927,413.00"
6-Aug-20,32.21,"6,927,413.00"
5-Aug-20,32.27,"6,927,413.00"
4-Aug-20,32.32,"6,927,413.00"
3-Aug-20,32.35,"6,927,413.00"
31-Jul-20,31.76,"6,927,413.00"
30-Jul-20,31.96,"6,927,413.00"
29-Jul-20,31.94,"6,927,413.00"
28-Jul-20,31.63,"6,927,413.00"
27-Jul-20,31.9,"6,927,413.00"
24-Jul-20,31.78,"6,927,413.00"
23-Jul-20,32.06,"6,927,413.00"
22-Jul-20,32.12,"6,927,413.00"
21-Jul-20,32.14,"6,927,413.00"
20-Jul-20,32.49,"6,927,413.00"
17-Jul-20,32.44,"6,927,413.00"
16-Jul-20,32.18,"6,927,413.00"
